Summary data collected by the Greenhouse Gas Reporting Program for 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 9/26/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab),,,,,,,,,,,,,,Total Facility Emissions by Gas,,,,,,,,,,,,Emissions by Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? ,Date
1006780,110008457883,UNIVERSITY OF GEORGIA,ATHENS,GA,30602,,CLARKE COUNTY,33.96,-83.38,923110,C,Other,"51,735.40","51,681.40",24.50,29.50,,,,,,,,,,"51,735.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1001893,110002442991,UNIVERSITY OF ILLINOIS,CHAMPAIGN,IL,61820,354 ADMINISTRATION BUILDING,CHAMPAIGN COUNTY,40.10,-88.24,611310,C,Other,"248,300.82","247,539.10",294.75,466.97,,,,,,,,,,"248,300.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1004756,110002390305,UNIVERSITY OF ILLINOIS AT CHICAGO,CHICAGO,IL,60607,1100 SOUTH MORGAN STREET,COOK COUNTY,41.87,-87.64,611310,C,Other,"121,405.29","121,279.80",57.25,68.24,,,,,,,,,,"121,405.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1004659,110043805834,UNIVERSITY OF KENTUCKY,LEXINGTON,KY,40506,211Q Peterson Service Bldg,FAYETTE COUNTY,38.02,-84.50,611310,C,Other,"87,983.50","87,773.60",83.25,126.65,,,,,,,,,,"87,983.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1003703,110042793965,UNIVERSITY OF MISSOURI MU POWER PLANT,COLUMBIA,MO,65211,401 East Stewart Street,BOONE COUNTY,38.95,-92.33,221112,C,Power Plants,"193,804.78","191,232.00",603.00,"1,969.78",,,,,,,,,"121,814.70","193,804.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1003819,110008824479,UNIVERSITY OF MN - TWIN CITIES,MINNEAPOLIS,MN,55455,100 CHURCH ST SE STE 202,HENNEPIN COUNTY,44.98,-93.23,923110,C,Other,"140,439.54","140,220.10",91.00,128.44,,,,,,,,,,"140,439.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1007163,110041150599,UNIVERSITY OF NEBRASKA MEDICAL CENTER,OMAHA,NE,68198,4315 EMILE,DOUGLAS COUNTY,41.25,-95.98,611310,C,Other,"27,065.69","27,036.90",13.00,15.79,,,,,,,,,,"27,065.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1005636,110021328614,UNIVERSITY OF NEW MEXICO,ALBUQUERQUE,NM,87131,"1801 TUCKER STREET, NE BUILDING 233",BERNALILLO COUNTY,35.08,-106.63,611310,C,Other,"53,858.95","53,803.60",25.25,30.10,,,,,,,,,,"53,858.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1001074,110070081779,UNIVERSITY OF NORTH DAKOTA HEATING PLANT,GRAND FORKS,ND,58202,247 Centennial Drive,GRAND FORKS COUNTY,47.92,-97.07,221330,C,Power Plants,"73,692.04","73,182.90",187.00,322.14,,,,,,,,,,"73,692.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1005033,110044853628,UNIVERSITY OF NORTHERN IOWA - POWER PLANT/MAIN CAMPUS,CEDAR FALLS,IA,50614,1901 W. 30th St,BLACK HAWK COUNTY,42.51,-92.47,611310,C,Other,"82,197.94","81,664.60",196.00,337.34,,,,,,,,,,"82,197.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1004373,110070828275,UNIVERSITY OF NOTRE DAME,NOTRE DAME,IN,46556,100 FACILTIES BUILDING,ST. JOSEPH COUNTY,41.71,-86.24,611310,C,Other,"146,230.08","145,857.40",146.50,226.18,,,,,,,,,,"146,230.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1006764,110028049387,UNIVERSITY OF OKLAHOMA,NORMAN,OK,73019,660 PARRINGTON OVAL,CLEVELAND COUNTY,35.21,-97.45,611310,C,Other,"49,215.86","49,164.90",23.25,27.71,,,,,,,,,,"49,215.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1000201,110012629904,UNIVERSITY OF TENNESSEE STEAM PLANT,KNOXVILLE,TN,37996,1617 LAKE LOUDON BOULEVARD,KNOX COUNTY,35.95,-83.93,611310,C,Other,"66,740.95","66,671.90",31.50,37.55,,,,,,,,,,"66,740.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1006504,110043970557,UNIVERSITY OF UTAH,SALT LAKE CITY,UT,84113,"125 S. Ft. Douglas Blvd, Bldg 605",SALT LAKE COUNTY,40.75,-111.83,611310,C,Other,"82,889.49","82,804.00",39.00,46.49,,,,,,,,,,"82,889.49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1001929,110007319589,UNIVERSITY OF VIRGINIA,CHARLOTTESVILLE,VA,22903,575 ALDERMAN ROAD,CHARLOTTESVILLE CITY,38.04,-78.51,611310,C,Other,"85,548.80","85,283.00",102.50,163.30,,,,,,,,,,"85,548.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1000629,110010653257,UOP.LLC SHREVEPORT,SHREVEPORT,LA,71120,8725 OLD MOORINGSPORT RD,CADDO PARISH,32.62,-93.92,325188,C,Chemicals,"37,265.96","37,227.60",17.50,20.86,,,,,,,,,,"37,265.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1005073,110000412330,UP Paper LLC,MANISTIQUE,MI,49854,402 W Elk St.,SCHOOLCRAFT COUNTY,45.96,-86.26,322121,"C,TT","Pulp and Paper,Waste","97,772.11","10,617.90","87,148.25",5.96,,,,,,,,,,"10,628.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87,143.25",N,N,N,2016
1007984,110037601217,UPPER PIEDMONT REGIONAL LANDFILL,ROUGEMONT,NC,27572,9650 OXFORD ROAD,PERSON COUNTY,36.34,-78.83,562212,HH,Waste,"70,145.75",,"70,145.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,145.75",,,,N,N,N,2016
1003696,110005983481,UPPER ROCK ISLAND COUNTY LANDFILL,EAST MOLINE,IL,61244,17201 20TH AVENUE NORTH,ROCK ISLAND COUNTY,41.54,-90.38,562212,"C,HH",Waste,"41,251.05",36.80,"41,214.25",,,,,,,,,,,36.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,214.25",,,,N,N,N,2016
1005367,110043797399,US ARMY - FORT BELVOIR,FORT BELVOIR,VA,22060,9820 FLAGLER ROAD,FAIRFAX COUNTY,38.69,-77.13,928110,C,Other,"24,092.84","24,063.90",12.25,16.69,,,,,,,,,,"24,092.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1003631,110043812363,US ARMY FORT BLISS,EL PASO,TX,79916,1741 MARSHALL ROAD,EL PASO COUNTY,31.82,-106.43,928110,C,Other,"38,082.60","38,042.30",18.25,22.05,,,,,,,,,,"38,082.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1005522,110019861568,US ARMY FORT DETRICK,FREDERICK,MD,21702,810 SCHREIDER STREET,FREDERICK COUNTY,39.43,-77.45,928110,C,Other,"1,015.39","1,014.00",0.50,0.89,,,,,,,,,,"1,015.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1002108,110001147394,US ARMY GARRISON - REDSTONE,HUNTSVILLE,AL,35898,4488 MARTIN ROAD - IMSE-RED-PWE,MADISON COUNTY,34.65,-86.67,336413,C,Other,"26,907.89","26,878.50",13.00,16.39,,,,,,,,,,"26,907.89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1007086,110041994973,US ARMY IOWA ARMY AMMUNITION PLANT-AMERICAN ORDNANCE LLC,MIDDLETOWN,IA,52638,17575 STATE HWY 79,DES MOINES COUNTY,40.81,-91.25,332994,C,Other,"44,349.16","44,125.90",83.50,139.76,,,,,,,,,,"44,349.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1001561,110070596040,US ARMY JOINT BASE LEWIS-MCCHORD,Joint Base Lewis-McChord,WA,98433,2012 Liggett Ave,PIERCE COUNTY,47.12,-122.63,928110,"C,HH",Waste,"75,888.93","56,118.10","19,737.75",33.08,,,,,,,,,,"56,177.93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,711.00",,,,N,N,N,2016
1001818,110000601867,US ARMY RADFORD ARMY AMMUNITION PLANT,RADFORD,VA,24143,4050 Peppers Ferry Road,MONTGOMERY COUNTY,37.18,-80.54,325920,C,Other,"304,762.80","302,449.20",846.25,"1,467.35",,,,,,,,,,"304,762.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1005492,110043790181,US Air Force Academy,USAFA,CO,80840,8120 Edgerton Drive,EL PASO COUNTY,38.99,-104.86,928110,C,Other,"27,499.64","27,469.70",13.25,16.69,,,,,,,,,,"27,499.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1003145,110002152937,US Army Fort Drum,Fort Drum,NY,13602,85 First Street West,JEFFERSON COUNTY,44.05,-75.80,928110,C,Other,"49,939.20","49,885.40",24.00,29.80,,,,,,,,,,"49,939.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1011216,110058240345,US CERAMICS LLC,Wrens,GA,30833,1300 Commerce Connector,JEFFERSON COUNTY,33.21,-82.39,212324,C,Other,"25,974.15","25,947.30",12.25,14.60,,,,,,,,,,"25,974.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1002747,110000616726,US DOE BROOKHAVEN NATIONAL LABORATORY,UPTON,NY,11973,53 BELL AVENUE,SUFFOLK COUNTY,40.86,-72.87,541712,C,Other,"33,638.41","33,581.90",20.75,35.76,,,,,,,,,,"33,638.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1002109,110002040201,US DOE OAK RIDGE NATIONAL LABORATORY,OAK RIDGE,TN,37830,1 BETHEL VALLEY ROAD,ROANE COUNTY,35.92,-84.39,541712,C,Other,"36,937.75","36,897.10",18.00,22.65,,,,,,,,,,"36,937.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1006655,110000607521,US DOE Y-12 National Security Complex,Oak Ridge,TN,37831,301 Bear Creek Road,ANDERSON COUNTY,35.98,-84.26,332999,C,Other,"50,671.66","50,619.60",23.75,28.31,,,,,,,,,,"50,671.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1000134,110001086547,US GYPSUM - ALIQUIPPA PLANT,ALIQUIPPA,PA,15001,1 WOODLAWN ROAD,BEAVER COUNTY,40.63,-80.24,327420,C,Minerals,"49,809.81","49,758.30",23.50,28.01,,,,,,,,,,"49,809.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1002052,110020517911,US GYPSUM - BRIDGEPORT PLANT,BRIDGEPORT,AL,35740,100 DJ NOOTENS DRIVE,JACKSON COUNTY,34.96,-85.73,327420,C,Minerals,"46,298.48","46,250.80",21.75,25.93,,,,,,,,,,"46,298.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1002300,110003086320,US GYPSUM - EAST CHICAGO PLANT,EAST CHICAGO,IN,46312,301 RILEY RD,LAKE COUNTY,41.65,-87.47,327420,C,Minerals,"33,563.22","33,528.70",15.75,18.77,,,,,,,,,,"33,563.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1002303,110041046114,US GYPSUM - GALENA PARK PLANT,GALENA PARK,TX,77547,1201 MAYO SHELL ROAD,HARRIS COUNTY,29.72,-95.24,327420,C,Minerals,"42,090.39","42,047.10",19.75,23.54,,,,,,,,,,"42,090.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1006123,110007384534,US GYPSUM - GYPSUM PLANT,GYPSUM,OH,43433,121 LAKE STREET,OTTAWA COUNTY,41.49,-82.88,327420,C,Minerals,"36,425.51","36,387.70",17.25,20.56,,,,,,,,,,"36,425.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1002245,110001737014,US GYPSUM - JACKSONVILLE PLANT,JACKSONVILLE,FL,32208,6825 EVERGREEN AVE,DUVAL COUNTY,30.38,-81.64,327420,C,Minerals,"34,420.92","34,385.30",16.25,19.37,,,,,,,,,,"34,420.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1002306,110055507553,US GYPSUM - NORFOLK PLANT,NORFOLK,VA,23523,1424 SOUTH MAIN STREET,NORFOLK CITY,36.82,-76.29,327420,C,Minerals,"28,419.09","28,389.50",13.50,16.09,,,,,,,,,,"28,419.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1001998,110043805861,US GYPSUM - PLASTER CITY PLANT,EL CENTRO,CA,92243,3810 W EVAN HEWES HWY,IMPERIAL COUNTY,32.72,-115.11,327420,C,Minerals,"65,336.10","65,268.70",30.75,36.65,,,,,,,,,,"65,336.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1002153,110013285630,US GYPSUM - RAINIER PLANT,RAINIER,OR,97048,29073 DIKE RD.,COLUMBIA COUNTY,46.10,-122.97,327420,C,Minerals,"51,428.26","51,375.10",24.25,28.91,,,,,,,,,,"51,428.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1006058,110043803444,US GYPSUM - SHOALS PLANT,SHOALS,IN,47581,11345 STATE ROAD 650,MARTIN COUNTY,38.68,-86.72,327420,C,Minerals,"56,961.54","56,902.90",26.75,31.89,,,,,,,,,,"56,961.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1002313,110036241279,US GYPSUM - SPERRY PLANT,MEDIAPOLIS,IA,52637,13425 210TH STREET,DES MOINES COUNTY,40.99,-91.19,327420,C,Minerals,"65,153.70","65,086.30",30.75,36.65,,,,,,,,,,"65,153.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1002314,110037280803,US GYPSUM - WASHINGTONVILLE PLANT,DANVILLE,PA,17821,86 PPL RD,MONTOUR COUNTY,41.06,-76.66,327420,C,Minerals,"59,156.33","59,095.80",27.75,32.78,,,,,,,,,,"59,156.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1002397,110015657877,US LIME COMPANY-ST. CLAIR,MARBLE CITY,OK,74945,98054 S. 4610 Rd,SEQUOYAH COUNTY,35.58,-94.82,327410,"C,S",Minerals,"229,184.05","228,843.00",125.00,216.05,,,,,,,,,,"119,440.05",,,,,,,,,,,,,,"109,744.00",,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1000030,110045587352,US MAGNESIUM LLC,Grantsville,UT,84029,12819 North Skull Valley Rd,TOOELE COUNTY,40.92,-112.73,331419,"C,T",Metals,"506,714.50","359,465.84",171.00,208.30,"83,512.72",,"63,356.64",,,,,,,"358,975.60",,,,,,,,,,,,,,,"147,738.90",,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1004062,110043790216,US MARINE CORPS BASE CAMP LEJEUNE,CAMP LEJEUNE,NC,28542,12 Post Lane,ONSLOW COUNTY,34.67,-77.35,928110,"C,HH",Waste,"164,247.52","114,221.70","49,679.25",346.57,,,,,,,,,,"114,770.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,477.50",,,,N,N,N,2016
1005512,110041192535,US MILITARY ACADEMY AT WEST POINT,WEST POINT,NY,10996,667A Ruger Road,ORANGE COUNTY,41.40,-73.97,611310,C,Other,"34,989.04","34,948.00",17.50,23.54,,,,,,,,,,"34,989.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1002237,110043972109,US Marine Corps MCAGCC Twentynine Palms Natural Resources & Environmental Affairs,TWENTYNINE PALMS,CA,92278,BLDG. 1418 4th St,SAN BERNARDINO COUNTY,34.23,-116.05,928110,C,Other,"45,988.58","45,940.90",21.75,25.93,,,,,,,,,,"45,988.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1005937,110056026189,US NAVY NAVAL SUPPORT FACILITY INDIAN HEAD,INDIAN HEAD,MD,20640,"3972 Ward Road, Suite 101",CHARLES COUNTY,38.59,-77.17,928110,C,Other,"55,712.22","55,592.70",40.25,79.27,,,,,,,,,,"55,712.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1006000,110000403359,US NAVY NSWC CRANE DIV,CRANE,IN,47522,300 HWY 361,MARTIN COUNTY,38.84,-86.85,928110,C,Other,"24,727.71","24,702.20",11.50,14.01,,,,,,,,,,"24,727.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1008027,110070828228,"US NAVY, NAVY STATION, NORFOLK",NORFOLK,VA,23511,1510 GILBERT STREET,NORFOLK CITY,36.95,-76.31,928110,C,Other,"91,043.43","90,924.90",48.50,70.03,,,,,,,,,,"91,043.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1012789,110058904618,US Nitrogen LLC,Midway,TN,37809,471 Pottertown Road,GREENE COUNTY,36.19,-83.00,325311,"C,G,V",Chemicals,"27,006.60","26,017.30",6.50,982.80,,,,,,,,,,"13,607.45",,,,"12,424.10",,,,,,,,,,,,,975.06,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1007658,110000490549,US OIL & REFINING TACOMA,TACOMA,WA,98421,3001 MARSHALL AVENUE,PIERCE COUNTY,47.26,-122.40,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries","135,324.44","134,762.40",552.50,9.54,,,,,,,,,,"131,005.20",,,,,,,,,,,,,,,,,,,,,,,,,"4,319.24",,,,,,,,,,,,N,N,N,2016
1006646,110000869720,US PUBLIC HEALTH SERVICE NATIONAL INSTITUTES OF HEALTH,BETHESDA,MD,20892,9000 ROCKVILLE PIKE BLDG 13,MONTGOMERY COUNTY,39.00,-77.10,561210,C,Other,"165,911.55","165,726.60",81.25,103.70,,,,,,,,,,"165,911.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1001832,110003098861,US STEEL - EAST CHICAGO TIN,EAST CHICAGO,IN,46312,101 EAST 129TH STREET,LAKE COUNTY,41.66,-87.48,331112,C,Metals,"51,749.76","51,696.60",24.25,28.91,,,,,,,,,,"51,749.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1006041,110018406679,US STEEL - GRANITE CITY,GRANITE CITY,IL,62040,1951 STATE ST,MADISON COUNTY,38.70,-90.14,331111,"C,Q,TT","Metals,Waste","230,330.89","176,363.70","53,868.25",98.94,,,,,,,,,,"176,545.64",,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,"53,785.25",N,N,N,2016
1000802,110070081771,US STEEL - IRVIN WORKS,West Mifflin,PA,15122,,ALLEGHENY COUNTY,40.34,-79.91,331111,"C,Q",Metals,"409,378.52","408,994.80",134.00,249.72,,,,,,,,,,"406,440.09",,,,,,,,,,,,"2,938.44",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1001621,110008799247,US STEEL - Minntac,MOUNTAIN IRON,MN,55768,8819 OLD HIGHWAY 169,ST. LOUIS COUNTY,47.57,-92.63,212210,"C,Q",Metals,"1,181,953.84","1,181,897.40",25.75,30.69,,,,,,,,,,"54,836.64",,,,,,,,,,,,"1,127,117.20",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1000124,110042043384,US Steel (Clairton Coke),CLAIRTON,PA,15025,400 STATE ST,Allegheny,40.31,-79.88,324199,"C,Q",Metals,"789,576.93","788,548.30",318.50,710.13,,,,,,,,,,"761,499.93",,,,,,,,,,,,"28,077.00",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1000233,110001116934,US Steel (Edgar Thomson),Braddock,PA,15104,13th Street and Braddock Avenue,Allegheny,40.39,-79.86,331111,"C,Q",Metals,"3,517,669.97","3,517,018.60",95.00,556.37,,,,,,,,,,"2,931,326.78",,,,,,,,,,,,"586,343.19",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1000159,110000366318,US Steel (Fairfield Works),FAIRFIELD,AL,35064,5700 VALLEY ROAD,Jefferson,33.48,-86.93,331111,"C,TT","Metals,Waste","89,288.96","36,331.70","52,937.00",20.26,,,,,,,,,,"36,368.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,920.00",N,N,N,2016
1001833,110000366318,US Steel - Fairfield Tubular Operations,FAIRFIELD,AL,35064,5700 VALLEY RD,JEFFERSON COUNTY,33.48,-86.94,331210,C,Metals,"73,230.92","73,155.30",34.50,41.12,,,,,,,,,,"73,230.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1006391,110038161921,US Steel - Fairless Hills Plant,Fairless Hills,PA,19030,,BUCKS COUNTY,40.16,-74.75,331111,C,Metals,"28,555.19","28,525.60",13.50,16.09,,,,,,,,,,"28,555.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1001834,110000497141,US Steel - Great Lakes Works,ECORSE,MI,48229,1 QUALITY DRIVE,WAYNE COUNTY,42.28,-83.11,331111,"C,Q",Metals,"3,966,348.43","3,965,379.30",273.00,696.13,,,,,,,,,,"2,740,402.43",,,,,,,,,,,,"1,225,946.00",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1001618,110008797864,US Steel - Keetac,KEEWATIN,MN,55753,1 MINE ROAD,ST. LOUIS COUNTY,47.41,-93.06,212210,"C,Q",Metals,"11,868.96","11,856.90",5.50,6.56,,,,,,,,,,"11,868.96",,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1001619,110033028738,US Steel - Lorain Tubular Operations,LORAIN,OH,44055,2199 E 28TH ST,LORAIN COUNTY,41.45,-82.12,331210,C,Metals,"34,973.87","34,937.70",16.50,19.67,,,,,,,,,,"34,973.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1001620,110056963282,US Steel - Midwest Plant,PORTAGE,IN,46368,6300 US 12,PORTER COUNTY,41.62,-87.17,331221,C,Metals,"113,308.02","113,191.30",53.25,63.47,,,,,,,,,,"113,308.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1000418,110000398374,US Steel Corp - Gary Works,GARY,IN,46402,1 NORTH BROADWAY,Lake,41.61,-87.33,331111,"C,Q,TT","Metals,Waste","9,182,922.80","9,094,192.00","87,203.25","1,527.55",,,,,,,,,,"7,566,694.66",,,,,,,,,,,,"1,529,534.89",,,,,,,,,,,,,,,,,,,,,,,,"86,693.25",N,N,N,2016
1007692,110060064807,USA VALLEY FAC INC/VALLEY LDFL,IRWIN,PA,15642,6015 PLEASANT VALLEY RD,WESTMORELAND COUNTY,40.39,-79.68,562212,"C,HH",Waste,"18,751.80",242.30,"18,509.50",,,,,,,,,,,242.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,509.50",,,,N,N,N,2016
1007689,110001908589,USA WASTE OF VIRGINIA LANDFILLS - BETHEL LANDFILL,HAMPTON,VA,23666,100 NORTH PARK LANE,HAMPTON CITY,37.07,-76.43,562212,"C,HH",Waste,"52,266.10",70.00,"52,114.75",81.35,,,,,,,,,"22,586.30",186.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,080.00",,,,N,N,N,2016
1002792,110018868411,USDA-NATIONAL ANIMAL DISEASE CENTER,AMES,IA,50010,1920 DAYTON AVE,STORY COUNTY,42.05,-93.58,541711,C,Other,"29,466.37","29,432.30",15.00,19.07,,,,,,,,,181.30,"29,466.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1001999,110070081819,"USG INTERIORS, LLC - GREENVILLE PLANT",GREENVILLE,MS,38701,850 NORTH BROADWAY,WASHINGTON COUNTY,33.42,-91.05,327993,C,Minerals,"47,409.17","47,360.40",22.25,26.52,,,,,,,,,,"47,409.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
1002000,110000594401,"USG INTERIORS, LLC - RED WING PLANT",RED WING,MN,55066,27384 HWY. 61 BLVD.,GOODHUE COUNTY,44.56,-92.48,327993,C,Minerals,"29,983.41","29,808.60",64.25,110.56,,,,,,,,,,"29,983.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2016
